130;ED;EDLW;DTM;FL100;65;Y;;N51310593;E007364407;W0003;424;250;DOR;ED;5000;;;;;;WGE;DORTMUND;EDLL;EDVV
131;ED;EDMA;AGB;FL100;41;Y;;N48253057;E010555435;E0012;1515;250;;;5000;;;;;;WGE;AUGSBURG;EDMM;EDMM
132;ED;EDMB;;FL100;32;N;;N48063960;E009454620;E0010;1903;250;;;;;;;;;WGE;BIBERACH A. D. RISS;EDMM;EDUU
133;ED;EDME;;FL100;38;Y;;N48234600;E012432500;E0020;1342;250;;;5000;;;;;;WGE;EGGENFELDEN;EDMM;EDMM
134;ED;EDML;QML;FL100;29;N;;N48304560;E012020600;E0010;1312;250;;;;;;;;;WGE;LANDSHUT;EDMM;EDUU
135;ED;EDMO;OBF;FL100;75;Y;;N48045291;E011165904;E0013;1947;250;;;5000;;;;;;WGE;OBERPFAFFENHOFEN;EDMM;EDMM
136;ED;EDMQ;QWR;FL100;17;N;;N48421020;E010510360;E0010;1312;250;;;;;;;;;WGE;DONAUWOERTH-GENDERKINGEN;EDMM;EDUU
137;ED;EDMS;RBM;FL100;44;Y;;N48540342;E012310547;E0014;1054;250;;;5000;;;;;;WGE;STRAUBING;EDMM;EDUU
138;ED;EDMV;;FL100;37;N;;N48380660;E013114440;E0010;991;250;;;;;;;;;WGE;VILSHOFEN;EDMM;EDUU
139;ED;EDNB;;FL100;20;N;;N49073060;E012590600;E0010;1716;250;;;;;;;;;WGE;ARNBRUCK;EDMM;EDUU
140;ED;EDNL;;FL100;33;N;;N47513180;E010005160;E0000;2099;250;;;;;;;;;WGE;LEUTKIRCH-UNTERZEIL;EDMM;EDUU
141;ED;EDNY;FDH;FL100;77;Y;;N47401674;E009304135;E0006;1367;250;;;5000;;;;;;WGE;FRIEDRICHSHAFEN;EDMM;EDUU
142;ED;EDOD;;FL100;41;N;;N51540336;E013113936;E0010;335;250;;;;;;;;;WGE;REINSDORF;EDBB;EDBB
143;ED;EDON;;FL100;78;N;;N52364680;E014143360;E0020;35;250;;;;;;;;;WGE;NEUHARDENBERG;EDBB;EDBB
144;ED;EDOP;SZW;FL100;98;Y;;N53253719;E011470037;E0015;166;250;;;5000;;;;;;WGE;SCHWERIN-PARCHIM;EDBB;EDBB
145;ED;EDOV;;FL100;64;N;;N52374348;E011491200;E0000;184;250;;;;;;;;;WGE;STENDAL-BORSTEL;EDBB;EDBB
146;ED;EDPA;;FL100;31;N;;N48464020;E010155280;E0010;1916;250;;;;;;;;;WGE;ELCHINGEN/AALEN-HEIDENHEIM/ELC;EDMM;EDUU
147;ED;EDQC;;FL100;28;Y;;N50154780;E010594218;E0010;1491;250;;;5000;;;;;;WGE;COBURG/BRANDENSTEINSEBENE;EDMM;EDMM
148;ED;EDQD;BYU;FL100;35;Y;;N49590394;E011381885;E0012;1601;250;BAY;ED;5000;;;;;;WGE;BAYREUTH;EDFF;EDFF
149;ED;EDQE;;FL100;31;N;;N49473780;E011075940;E0010;1674;250;;;;;;;;;WGE;EBERMANNSTADT/BURG FEUERSTEIN;EDFF;EDUU
150;ED;EDQH;XHI;FL100;22;N;;N49345700;E010524140;E0010;1070;250;;;;;;;;;WGE;HERZOGENAURACH;EDFF;EDUU
151;ED;EDQM;HOQ;FL100;48;Y;;N50171981;E011511771;E0015;1960;250;;;5000;;;;;;WGE;HOF-PLAUEN;EDFF;EDFF
152;ED;EDQT;;FL100;36;N;;N50010480;E010314620;E0010;718;250;;;;;;;;;WGE;HASSFURT-SCHWEINFURT/HASSFURT-;EDFF;EDUU
153;ED;EDRB;BBJ;FL100;100;N;;N49564340;E006335400;E0000;1223;250;;;;;;;;;WGE;BITBURG;EDFF;EDUU
154;ED;EDRF;;FL100;19;N;;N49282280;E008114680;E0000;351;250;;;;;;;;;WGE;BAD DUERKHEIM;EDFF;EDUU
155;ED;EDRK;ZNV;FL100;38;N;;N50193180;E007314320;E0000;640;250;;;;;;;;;WGE;KOBLENZ-WINNINGEN;EDFF;EDUU
156;ED;EDRT;ZQF;FL100;39;N;;N49514860;E006471740;W0000;665;250;;;;;;;;;WGE;TRIER-FOHREN;EDFF;EDUU
157;ED;EDRY;ZQC;FL100;40;N;;N49181740;E008270540;E0000;312;250;;;;;;;;;WGE;SPEYER;EDFF;EDFF
158;ED;EDRZ;ZQW;FL100;96;Y;;N49123429;E007240233;W0002;1133;250;;;5000;;;;;;WGE;ZWEIBRUCKEN;EDFF;EDFF
159;ED;EDSB;FKB;FL100;97;Y;;N48464567;E008044980;W0002;408;250;KRH;ED;5000;;;;;;WGE;KARLSRUHE/BADEN-BADEN;EDFF;EDUU
160;ED;EDSN;;FL100;40;N;;N47583636;E008541836;E0004;2648;250;;;;;;;;;WGE;NEUHAUSEN OB ECK;EDFF;EDUU
161;ED;EDTB;;FL100;39;N;;N48473036;E008111200;W0010;405;250;;;;;;;;;WGE;BADEN-BADEN/OOS;EDFF;EDUU
162;ED;EDTD;;FL100;42;Y;;N47582467;E008311960;E0006;2231;250;;;5000;;;;;;WGE;DONAUESCHINGEN-VILLINGEN;EDFF;EDUU
163;ED;EDTF;;FL100;40;N;;N48011380;E007500120;E0000;799;250;;;;;;;;;WGE;FREIBURG;EDFF;EDUU
164;ED;EDTG;;FL100;54;N;;N47541124;E007370412;W0000;695;250;;;;;;;;;WGE;BREMGARTEN;EDFF;EDUU
165;ED;EDTL;LHA;FL100;98;Y;;N48220930;E007493980;E0002;511;250;;;5000;;;;;;WGE;LAHR;EDFF;EDFF
166;ED;EDTM;;FL100;52;N;;N48031348;E009222212;E0005;1820;250;;;;;;;;;WGE;MENGEN-HOHENTENGEN;EDFF;EDUU
167;ED;EDTO;ZPA;FL100;29;N;;N48265940;E007552880;E0000;509;250;;;;;;;;;WGE;OFFENBURG;EDFF;EDUU
168;ED;EDTY;;FL100;50;Y;;N49070594;E009470224;E0008;1311;250;;;5000;;;;;;WGE;SCHWABISCH HALL;EDFF;EDFF
169;ED;EDUB;;FL100;49;N;;N52261860;E012273000;E0010;103;250;;;;;;;;;WGE;BRANDENBURG-BRIEST;EDBB;EDBB
170;ED;EDUF;;FL100;39;N;;N51325220;E013134140;E0020;284;250;;;;;;;;;WGE;LONNEWITZ/FALKENBERG;EDBB;EDBB
171;ED;EDUT;;FL100;32;N;;N53015520;E013323300;E0020;202;250;;;;;;;;;WGE;GROSS DOLLN/TEMPLIN;EDBB;EDBB
172;ED;EDUW;;FL100;72;N;;N53551920;E013130780;E0010;23;250;;;;;;;;;WGE;TUTOW;EDBB;EDBB
173;ED;EDUZ;;FL100;42;N;;N51595100;E012081260;E0010;266;250;;;;;;;;;WGE;ZERBST;EDBB;EDBB
174;ED;EDVE;BWE;FL100;55;Y;;N52190900;E010332200;E0008;295;250;;;5000;;;;;;WGE;BRAUNSCHWEIG;EDWW;EDWW
175;ED;EDVK;KSF;FL100;49;Y;;N51243022;E009223947;E0007;908;250;;;5000;;;;;;WGE;KASSEL/CALDEN;EDLL;EDLL
176;ED;EDVM;;FL100;40;N;;N52104800;E009564800;E0010;293;250;;;;;;;;;WGE;HILDESHEIM;EDWW;EDVV
177;ED;EDVP;ZPG;FL100;29;N;;N52240900;E010134440;E0010;250;250;;;;;;;;;WGE;PEINE-EDDESSE;EDWW;EDVV
178;ED;EDVW;;FL100;19;Y;;N51580300;E009173480;E0010;1177;250;;;;;;;;;WGE;BAD PYRMONT;EDLL;EDVV
179;ED;EDWB;;FL100;39;Y;;N53302549;E008342236;E0002;11;250;;;5000;;;;;;WGE;BREMERHAVEN;EDWW;EDVV
180;ED;EDWC;;FL100;22;N;;N52291500;E008110960;E0000;151;250;;;;;;;;;WGE;DAMME;EDWW;EDVV
181;ED;EDWE;EME;FL100;42;Y;;N53232751;E007133215;W0005;2;250;;;5000;;;;;;WGE;EMDEN;EDWW;EDWW
182;ED;EDWF;;FL100;39;N;;N53161980;E007263480;W0010;3;250;;;;;;;;;WGE;LEER-PAPENBURG;EDWW;EDVV
183;ED;EDWI;WVN;FL100;47;N;;N53301724;E008031200;W0018;17;250;;;;;;;;;WGE;WILHELMSHAVEN;EDWW;EDVV
