1047;EN;BY;LLZ-DME RW04;N65275354;E012133074;ENBN;EN;E0011;WGE;ENOR;ENOR;;;00069;11115;;;0
1048;EN;BO;BODO;N67155902;E014202899;ENBO;EN;E0013;WGE;ENOR;ENOR;;;00045;11030;143;;0
1049;EN;BT;BATSFJORD LLZ-DME RW21;N70360492;E029415619;ENBS;EN;E0110;WGE;ENOR;ENOR;;;00514;11110;;;0
1050;EN;BV;BERLEVAG - ILS-DME RW24;N70522436;E029032217;ENBV;EN;E0110;WGE;ENOR;ENOR;;;00042;11090;;;0
1051;EN;DU;BARDUFOSS;N69031525;E018323665;ENDU;EN;E0050;WGE;ENOR;ENOR;;;00269;11030;;;0
1052;EN;LL;FAGERNESS LLZ/DME RW33;N61005836;E009180083;ENFG;EN;W0011;WGE;ENOR;ENOR;;;02800;11050;334;;0
1053;EN;GME;OSLO/GARDERMOEN DME (LLZ 19L);N60115327;E011072279;ENGM;EN;E0000;WGE;ENOR;ENOR;;;00729;11055;189;;0
1054;EN;GSW;OSLO/GARDEMOEN DME RWY 19R;N60124952;E011051694;ENGM;EN;E0000;WGE;ENOR;ENOR;;;00727;11130;123;;0
1055;EN;OBW;OSLO/ GARDEMOEN DME (LLZ 01L);N60111603;E011042302;ENGM;EN;E0000;WGE;ENOR;ENOR;;;00709;11030;197;;0
1056;EN;ONE;OSLO/GARDERMOEN DME (LLZ 01R);N60104060;E011064080;ENGM;EN;E0000;WGE;ENOR;ENOR;;;00723;11195;;;0
1057;EN;HD;HAUGESUND DME;N59205988;E005120884;ENHD;EN;W0026;WGE;ENOR;ENOR;;;00096;10910;;;0
1058;EN;HA;HAMMERFEST LLZ-DME RW05;N70403748;E023391323;ENHF;EN;E0080;WGE;ENOR;ENOR;;;00289;11135;;;0
1059;EN;HF;HAMMERFEST LLZ-DME RW23;N70403313;E023392757;ENHF;EN;E0080;WGE;ENOR;ENOR;;;00310;11070;296;;0
1060;EN;HV;HONNINGSVAG/VALAN;N71003303;E025583022;ENHV;EN;E0090;WGE;ENOR;ENOR;;;00042;10810;;;0
1061;EN;LK;LEKNES RW03;N68085765;E013361018;ENLK;EN;E0030;WGE;ENOR;ENOR;;;00112;10850;;;0
1062;EN;MH;LLZ DME RW17;N71013473;E027492727;ENMH;EN;E0100;WGE;ENOR;ENOR;;;00078;10950;;;0
1063;EN;ME;MOLDE ILS/DME RW 25;N62443778;E007154317;ENML;EN;W0020;WGE;ENOR;ENOR;;;00059;10910;310;;0
1064;EN;MS;MOSJOEN LLZ/DME RW34;N65465410;E013130627;ENMS;EN;E0020;WGE;ENOR;ENOR;;;00255;11070;;;0
1065;EN;BK;BANAK LLZ/DME RWY 17;N70042011;E024583699;ENNA;EN;E0080;WGE;ENOR;ENOR;;;00055;10935;;;0
1066;EN;NV;NARVIK;N68262154;E017231559;ENNK;EN;E0031;WGE;ENOR;ENOR;;;00118;11150;;;0
1067;EN;NA;NAMSOS LLZ DME RW25;N64281555;E011335770;ENNM;EN;E0010;WGE;ENOR;ENOR;;;00027;10850;454;;0
1068;EN;NT;NOTODDEN LLZ/DME RW12;N59335578;E009130510;ENNO;EN;W0000;WGE;ENOR;ENOR;;;00127;11070;;;0
1069;EN;OL;ORLAND ILS-16;N63422697;E009353201;ENOL;EN;W0000;WGE;ENOR;ENOR;;;00046;10930;347;;0
1070;EN;ON;ORLAND ILS-33;N63412377;E009363988;ENOL;EN;W0071;WGE;ENOR;ENOR;;;00050;10830;;;0
1071;EN;HN;ORSTA/VOLDA LLZ/DME RW06;N62094791;E006012287;ENOV;EN;W0020;WGE;ENOR;ENOR;;;00122;11150;;;0
1072;EN;RA;MO I RANA;N66193870;E014174060;ENRA;EN;E0030;WGE;ENOR;ENOR;;;00539;11130;;;0
1073;EN;RO;ROROS ILS/DME RW32;N62342874;E011205492;ENRO;EN;E0020;WGE;ENOR;ENOR;;;02075;10870;154;;0
1074;EN;LA;SVALBARD/LONGYEAR;N78144742;E015294301;ENSB;EN;E0015;WGE;ENOB;ENOB;;;00153;10950;473;;0
1075;EN;LB;SVALBARD/LONGYEAR;N78144899;E015254035;ENSB;EN;E0030;WGE;ENOB;ENOB;;;00111;11030;;;0
