L179;0050;ERING;EG;E;A;E   ;;R;L;B;RR;;;;   ;;;0959;0166;0959;FL095;;FL245
L179;0060;GILTI;EH;E;A;E   ;;R;L;;RR;;;;   ;;;0961;0167;0960;FL095;;FL195
L179;0070;SASKI;EH;E;A;E C ;;R;L;;RR;;;;   ;;;1117;0342;0963;FL055;;FL195
L179;0080;COA;EB;D;;V C ;;R;L;;RR;;;;   ;;;1102;0205;1120;FL055;;FL195
L179;0090;HELEN;EB;E;A;E C ;;R;L;;RR;;;;   ;;;1104;0125;1104;FL055;;FL195
L179;0100;NIK;EB;D;;VEC ;;R;L;;  ;;;;   ;;;0000;0000;1106;;;
L18;0010;DUB;EI;D;;V G ;;O;L;;RR;;;;   ;;;1282;0346;0000;FL075;;FL245
L18;0020;TOLKA;EG;E;A;E   ;;O;L;;RR;;;;   ;;;1284;0217;1284;FL105;;FL245
L18;0030;5205N;EG;E;A;E   ;;O;L;;RR;;;;   ;;;1285;0136;1285;FL165;;FL245
L18;0040;NEFYN;EG;E;A;E   ;;O;L;;RR;;;;   ;;;1286;0290;1286;FL165;;FL245
L18;0050;BEGDA;EG;E;A;E   ;;O;L;;RR;;;;   ;;;1288;0361;1288;FL215;;FL245
L18;0060;RADNO;EG;E;A;E   ;;O;L;;RR;;;;   ;;;1290;0209;1290;FL215;;FL245
L18;0070;5202N;EG;E;A;E   ;;O;L;;RR;;;;   ;;;1292;0174;1292;FL165;;FL245
L18;0080;CHELT;EG;E;A;E   ;;O;L;;RR;;;;   ;;;1476;0204;1293;FL165;;FL245
L18;0090;MALBY;EG;E;A;EE  ;;O;L;;  ;;;;   ;;;0000;0000;1477;;;
L182;0010;CDC;LI;D;;V C ;;R;L;;RR;;;;   ;;;2869;0612;0000;FL095;;FL195
L182;0020;SOBRI;LI;E;A;E   ;;R;L;;RR;;;;   ;;;2862;0423;2863;FL095;;FL195
L182;0030;VENTO;LI;E;A;EEC ;;R;L;;RR;;;;   ;;;0000;0000;2858;;;
L186;0010;HON;EG;D;;V   ;;R;L;F;RO;;;;   ;;;1368;0312;0000;FL115;;FL245
L186;0020;FINMA;EG;E;A;E   ;;R;L;F;RO;;;;   ;;;1370;0170;1370;FL115;;FL245
L186;0030;HON48;EG;E;A;E   ;;R;L;F;RR;;;;   ;;;1371;0399;1371;FL155;;FL245
L186;0040;BIG;EG;D;;VE  ;;R;L;;  ;;;;   ;;;0000;0000;1373;;;
L187;0010;DBK;LD;D;;V C ;;R;L;;RR;;;;   ;;;3339;0031;0000;09000;;FL285
L187;0020;MADOS;LD;E;A;E C ;;R;L;;RR;;;;   ;;;3336;0431;3339;FL100;;FL285
L187;0030;BARIT;LQ;E;A;E C ;;R;L;;RR;;;;   ;;;3321;0326;3334;FL100;;FL285
L187;0040;VRANA;LQ;E;A;E   ;;R;L;;RR;;;;   ;;;3339;0468;3319;FL100;;FL285
L187;0045;IDASI;LQ;E;A;E   ;;R;L;;RR;;;;   ;;;3336;0319;3336;FL100;;FL285
L187;0050;KOMAR;LQ;E;A;E C ;;R;L;;RR;;;;   ;;;3368;0155;3334;FL100;;FL285
L187;0060;TEBLI;LD;E;A;E C ;;R;L;;RR;;;;   ;;;3369;0444;3368;06000;;FL285
L187;0070;ZAG;LD;D;;VEC ;;R;L;;  ;;;;   ;;;0000;0000;3367;;;
L19;0010;MOLIX;EG;E;A;E C ;;R;L;F;RR;;;;   ;;;1354;0153;0000;FL055;;FL195
L19;0020;EVELI;EH;E;A;E   ;;R;L;F;RR;;;;   ;;;1341;0243;1355;FL055;;FL195
L19;0030;TULIP;EH;E;A;EE  ;;R;L;;  ;;;;   ;;;0000;0000;1343;;;
L196;0010;SPL;LD;D;;V C ;;R;L;;RR;;;;   ;;;0110;0328;0000;09000;;FL285
L196;0020;UNIPA;LD;E;A;E C ;;R;L;;RR;;;;   ;;;0113;0199;0111;FL100;;FL285
L196;0030;DRVAR;LQ;E;A;E   ;;R;L;;RR;;;;   ;;;0112;0374;0113;FL100;;FL285
L196;0040;KOMAR;LQ;E;A;EEC ;;R;L;;  ;;;;   ;;;0000;0000;0113;;;
L26;0010;ADELU;EG;E;A;E   ;;R;L;F;RR;;;;   ;;;1020;0093;0000;FL085;;FL245
L26;0020;MAMUL;EG;E;A;E   ;;R;L;F;RR;;;;   ;;;1021;0128;1021;FL085;;FL245
L26;0040;DOPEK;EG;E;A;E   ;;R;L;F;RR;;;;   ;;;1023;0349;1023;FL105;;FL245
L26;0060;OTBED;EG;E;A;EE  ;;R;L;;  ;;;;   ;;;0000;0000;1026;;;
L28;0010;PENIL;EG;E;A;E   ;;R;L;B;RR;;;;   ;;;1110;0283;0000;FL185;;FL245
L28;0020;ASNIP;EG;E;A;E   ;;R;L;B;RR;;;;   ;;;1112;0242;1112;FL185;;FL245
L28;0030;MCT;EG;D;;V   ;;R;L;B;RR;;;;   ;;;1199;0160;1114;FL185;;FL245
L28;0040;RODOL;EG;E;A;E   ;;R;L;B;RR;;;;   ;;;1513;0130;1200;FL185;;FL245
L28;0050;TNT;EG;D;;VE  ;;R;L;;  ;;;;   ;;;0000;0000;1514;;;
L32;0002;GOLDA;UM;E;A;E C ;;R;L;;RR;;;;   ;;;1166;0300;0000;FL095;;FL195
L32;0005;SUW;EP;D;;V C ;;R;L;;RR;;;;   ;;;1166;0272;1170;FL125;;FL285
L32;0010;SOTET;EP;E;A;EEC ;2;R;L;;RR;;;;   ;;;3600;0000;1170;FL100;;FL190
L44;0010;OST;LI;D;;V C ;;R;L;;RO;;;;   ;;;1964;0593;0000;FL095;;FL195
L44;0020;TURMO;LI;E;A;E C ;;R;L;;RO;;;;   ;;;1964;0299;1962;FL095;;FL195
L44;0030;BETOT;LI;E;A;E C ;;R;L;F;RO;;;;   ;;;1961;0263;1963;FL095;;FL195
L44;0040;VELEX;LI;E;A;E C ;;R;L;F;RO;;;;   ;;;1961;0612;1961;FL095;;FL195
L44;0050;LAGER;LI;E;A;E   ;;R;L;F;RO;;;;   ;;;1961;0180;1959;FL095;;FL195
L44;0060;ADAMI;LI;E;A;E   ;;R;L;F;RO;;;;   ;;;1958;0245;1960;FL095;;FL195
L44;0070;BULAR;LI;E;A;E C ;;R;L;F;RO;;;;   ;;;1960;0266;1957;FL095;;FL195
L44;0080;ABDAB;LI;E;A;EEC ;A;R;L;F;RO;;;;   ;;;3600;0000;1959;FL095;;FL245
L5;0250;FLR;LR;D;;V C ;;R;L;;RR;;;;   ;;;2835;0251;0000;FL175;;FL245
L5;0260;TUSET;LR;E;A;E C ;;R;L;;RR;;;;   ;;;2871;0809;2831;FL055;;FL245
L5;0270;LAMIT;LR;E;A;E C ;;R;L;;RR;;;;   ;;;2448;0096;2861;FL105;;FL245
L5;0280;NESIM;LR;E;A;E   ;;R;L;;RR;;;;   ;;;2447;0158;2447;FL105;;FL245
L5;0290;MOKRU;LR;E;A;E C ;;R;L;;RR;;;;   ;;;2557;0557;2445;FL105;;FL245
L5;0300;VELIP;LR;E;A;E C ;;R;L;;RR;;;;   ;;;2463;0169;2550;06100;;FL285
L5;0310;GUNKA;LY;E;A;E   ;;R;L;;RR;;;;   ;;;2461;0162;2461;06100;;FL285
L5;0320;AMETO;LY;E;A;E   ;;R;L;;RR;;;;   ;;;2459;0050;2459;06100;;FL285
L5;0330;GOLIP;LY;E;A;E   ;;R;L;;RR;;;;   ;;;2459;0097;2459;06100;;FL285
L5;0340;ORVAN;LY;E;A;E   ;;R;L;;RR;;;;   ;;;2458;0280;2458;06100;;FL285
L5;0350;VAL;LY;D;;V   ;;R;L;;RR;;;;   ;;;2464;0319;2455;08000;;FL285
L5;0360;VEBAR;LY;E;A;E C ;;R;L;;RR;;;;   ;;;2461;0338;2461;FL100;;FL285
L5;0370;KEB;LQ;D;;V C ;;R;L;;RR;;;;   ;;;2521;0154;2457;FL100;;FL285
L5;0380;GILUK;LQ;E;A;E   ;;R;L;;RR;;;;   ;;;2519;0255;2519;FL100;;FL285
L5;0390;VRANA;LQ;E;A;E   ;;R;L;;RR;;;;   ;;;2518;0267;2516;FL100;;FL285
L5;0400;KENEM;LD;E;A;E C ;;R;L;;RR;;;;   ;;;2512;0291;2515;08000;;FL285
L5;0410;SPL;LD;D;;V C ;;R;L;;RR;;;;   ;;;2339;0535;2509;06000;;FL285
L5;0420;TUNAL;LI;E;A;E C ;;R;L;;RR;;;;   ;;;2333;0267;2335;FL075;;FL195
L5;0430;ARPIK;LI;E;A;E C ;;R;L;;RR;;;;   ;;;2333;0327;2331;FL075;;FL195
L5;0440;PES;LI;D;;V C ;;R;L;;RR;;;;   ;;;2448;0143;2330;FL115;;FL195
L5;0450;LANNO;LI;E;A;E C ;;R;L;;RR;;;;   ;;;2446;0108;2447;FL115;;FL195
L5;0460;ANEDA;LI;E;A;E C ;;R;L;;RR;;;;   ;;;2449;0194;2445;FL130;;FL195
L5;0470;VELIM;LI;E;A;E C ;;R;L;;RR;;;;   ;;;2446;0168;2447;FL115;;FL195
L5;0480;PEMAR;LI;E;A;E C ;;R;L;;RR;;;;   ;;;2445;0334;2445;FL115;;FL195
L5;0490;OST;LI;D;;V C ;;R;L;;RO;;;;   ;;;2484;0175;2442;FL085;;FL195
L5;0500;LUNAK;LI;E;A;E C ;;R;L;;RO;;;;   ;;;2479;0215;2482;FL085;;FL195
L5;0510;VALMA;LI;E;A;E C ;;R;L;;RO;;;;   ;;;2483;0170;2477;FL085;;FL195
L5;0520;TINTO;LI;E;A;E   ;;R;L;;RO;;;;   ;;;2478;0441;2481;FL085;;FL195
L5;0530;BATOX;LI;E;A;E C ;;R;L;;RO;;;;   ;;;2474;0285;2474;FL085;;FL195
L5;0540;TALIN;LI;E;A;E   ;;R;L;;RO;;;;   ;;;2472;0149;2471;FL085;;FL195
L5;0550;POZZO;LI;E;A;E C ;;R;L;;RO;;;;   ;;;2469;0202;2471;FL085;;FL195
L5;0560;MINKA;LI;E;A;E   ;;R;L;;RO;;;;   ;;;2470;0301;2467;04500;;FL195
L5;0570;ALG;LI;D;;VEC ;;R;L;;RO;;;;   ;;;0000;0000;2467;;;
L52;0010;KEA;LG;D;;V C ;;R;L;F;RR;;;;   ;;;1187;0474;0000;06500;;FL245
L52;0020;RAPOS;LG;E;A;E   ;;R;L;F;RR;;;;   ;;;1192;0628;1192;06500;;FL245
L52;0030;ASTIS;LG;E;A;E C ;;R;L;F;RR;;;;   ;;;1129;0279;1198;06500;;FL245
L52;0040;NAXAS;LG;E;A;E   ;;R;L;F;RR;;;;   ;;;1132;0518;1132;06500;;FL245
L52;0050;LINRO;LG;E;A;E C ;;R;L;F;RR;;;;   ;;;1220;0340;1137;06500;;FL245
L52;0060;TIRMO;LG;E;A;E   ;;R;L;F;RR;;;;   ;;;1224;0650;1223;06500;;FL245
L52;0070;VAXOS;LG;E;A;E   ;;R;L;F;RR;;;;   ;;;1230;0410;1230;06500;;FL245
L52;0080;MAGIS;LG;E;A;EEC ;;R;L;;  ;;;;   ;;;0000;0000;1234;;;
L53;0010;SUVAS;LC;E;A;E   ;;R;L;F;RR;;;;   ;;;2956;0868;0000;05000;;FL245
L53;0020;KAROL;LC;E;A;E   ;;R;L;F;RR;;;;   ;;;3022;1520;2948;05000;;FL245
L53;0030;ABILO;LG;E;A;E C ;;R;L;F;RR;;;;   ;;;2985;0791;3008;06500;;FL245
L53;0040;PERIM;LG;E;A;E   ;;R;L;F;RR;;;;   ;;;2977;0140;2978;06500;;FL245
L53;0050;LATMO;LG;E;A;E   ;;R;L;F;RR;;;;   ;;;2975;0805;2976;06500;;FL245
L53;0060;MASES;LG;E;A;E C ;;R;L;F;RR;;;;   ;;;2923;0040;2968;06500;;FL245
L53;0070;SOTIX;LG;E;A;E   ;;R;L;F;RR;;;;   ;;;2922;0075;2923;06500;;FL245
L53;0080;TIPAS;LG;E;A;E   ;;R;L;F;RR;;;;   ;;;3010;0798;2921;06500;;FL245
L53;0090;MADEX;LG;E;A;E C ;;R;L;F;RR;;;;   ;;;3033;0317;3002;06500;;FL245
L53;0100;LIKNI;LG;E;A;E   ;;R;L;F;RR;;;;   ;;;2993;0270;3030;06500;;FL245
L53;0110;AKORO;LG;E;A;E   ;;R;L;F;RR;;;;   ;;;2990;0818;2990;06500;;FL245
L53;0120;KOR;LG;D;B;NEC ;;R;L;;  ;;;;   ;;;0000;0000;2982;;;
L6;0010;MALUD;EG;E;A;E   ;;R;L;F;RR;;;;   ;;;1354;0218;0000;FL185;;FL245
L6;0020;DOGIT;EG;E;A;E   ;;R;L;F;RR;;;;   ;;;1355;0128;1355;FL185;;FL245
L6;0030;RISLA;EG;E;A;E   ;;R;L;F;RR;;;;   ;;;1356;0198;1356;FL185;;FL245
L6;0035;KEPAD;EG;E;A;E   ;;R;L;F;RR;;;;   ;;;1357;0403;1357;FL185;;FL245
L6;0040;HON;EG;D;;VE  ;;R;L;;  ;;;;   ;;;0000;0000;1359;;;
L60;0010;SUPUR;EH;E;A;E   ;;R;L;F;RR;;;;   ;;;2802;0113;0000;FL055;;FL195
L60;0020;KOLAG;EG;E;A;E C ;;R;L;F;RR;;;;   ;;;2799;0276;2800;FL175;;FL245
L60;0030;SOPEK;EG;E;A;EE  ;;R;L;;  ;;;;   ;;;0000;0000;2796;;;
L601;0010;PITOK;LH;E;A;E C ;;R;L;F;RR;;;;   ;;;1184;0832;0000;FL055;;FL245
L601;0020;BADOR;LH;E;A;E C ;;R;L;F;RR;;;;   ;;;1215;0155;1194;FL055;;FL245
L601;0030;ROMAG;LR;E;A;E   ;;R;L;F;RR;;;;   ;;;1217;0495;1217;FL055;;FL245
L601;0035;LATEL;LR;E;A;E   ;;R;L;F;RR;;;;   ;;;1223;0178;1223;FL055;;FL245
L601;0040;REBLA;LR;E;A;E   ;;R;L;;RR;;;;   ;;;1245;0298;1225;FL055;;FL245
L601;0050;TGM;LR;D;B;N C ;;R;L;F;RR;;;;   ;;;1218;0169;1249;FL065;;FL245
L601;0060;SIGHI;LR;E;A;E   ;;R;L;F;RR;;;;   ;;;1220;0303;1220;FL105;;FL245
L601;0070;BAKOV;LR;E;A;E C ;;R;L;F;RR;;;;   ;;;1224;0680;1224;FL105;;FL245
L601;0080;LAPKA;LR;E;A;E   ;;R;L;F;RR;;;;   ;;;1232;0619;1232;FL105;;FL245
L601;0090;RIVOS;LR;E;A;E C ;;R;L;;RR;;;;   ;;;1166;0165;1239;FL035;;FL245
L601;0100;TANDI;LR;E;A;E   ;;R;L;;RR;;;;   ;;;1168;0249;1168;FL035;;FL245
L601;0110;CND;LR;D;;V C ;;R;L;F;RR;;;;   ;;;1535;0154;1171;FL035;;FL245
L601;0120;EFORI;LR;E;A;E   ;;R;L;F;RR;;;;   ;;;1536;0229;1536;FL055;;FL245
L601;0130;DINRO;LB;E;A;EEC ;;R;L;;  ;;;;   ;;;0000;0000;1538;;;
L602;0004;EMLON;EG;E;A;E   ;;R;L;B;RR;;;;   ;;;1036;0100;0000;FL175;;FL245
L602;0008;OKAMA;EG;E;A;E   ;;R;L;B;RR;;;;   ;;;1038;0123;1037;FL175;;FL245
L602;0012;TOLSA;EG;E;A;E   ;;R;L;B;RR;;;;   ;;;1039;0072;1039;FL175;;FL245
L602;0016;MIMVA;EG;E;A;E C ;;R;L;B;RR;;;;   ;;;1200;0107;1040;FL055;;FL195
L602;0020;SUPUR;EH;E;A;E   ;;R;L;B;RR;;;;   ;;;1198;0049;1201;FL055;;FL195
L602;0025;AMGOD;EH;E;A;E   ;;R;L;B;RR;;;;   ;;;1200;0280;1198;FL055;;FL195
L602;0030;BERGI;EH;E;A;E   ;;R;L;B;RR;;;;   ;;;1255;0220;1203;FL055;;FL195
L602;0035;SPY;EH;D;;VEC ;;R;L;;  ;;;;   ;;;0000;0000;1257;;;
L602;0040;TLA;EG;D;;V   ;;R;L;;RR;;;;   ;;;1051;0123;0000;FL095;;FL245
L602;0050;HAVEN;EG;E;A;E   ;;R;L;;RR;;;;   ;;;1236;0130;1052;FL155;;FL245
L602;0053;5502N;EG;E;A;E   ;;R;L;;RR;;;;   ;;;1237;0090;1237;FL175;;FL245
L602;0056;5502W;EG;E;A;E   ;;R;L;;RR;;;;   ;;;1237;0291;1238;FL195;;FL245
L602;0060;NEW;EG;D;;VE  ;;R;L;;  ;;;;   ;;;0000;0000;1240;;;
L602;0070;KOMAN;LR;E;A;E C ;;R;L;F;RR;;;;   ;;;3061;0600;0000;FL175;;FL245
L602;0080;TUSET;LR;E;A;E C ;;R;L;F;RR;;;;   ;;;3001;0432;3055;FL105;;FL245
L602;0085;SUROL;LR;E;A;E   ;;R;L;F;RR;;;;   ;;;2996;0308;2996;FL105;;FL245
L602;0090;NERDI;LR;E;A;E   ;;R;L;F;RR;;;;   ;;;3225;0466;2992;FL105;;FL245
L602;0100;NEPOT;LR;E;A;E C ;;R;L;;RR;;;;   ;;;3000;0423;3221;FL105;;FL245
L602;0110;EVRIK;LR;E;A;E   ;;R;L;F;RR;;;;   ;;;2995;0343;2995;FL105;;FL245
L602;0120;ORTAS;LR;E;A;E   ;;R;L;F;RR;;;;   ;;;2991;0025;2991;FL105;;FL245
L602;0130;BUDOP;LH;E;A;E C ;;R;L;F;RR;;;;   ;;;3057;0888;2990;04000;;FL240
L602;0140;NORAH;LH;E;A;E C ;;R;L;F;RR;;;;   ;;;3116;0388;3047;05000;;FL245
L602;0150;PATAK;LZ;E;A;EEC ;;R;L;;  ;;;;   ;;;0000;0000;3112;;;
L602;0170;DONAD;LK;E;A;E   ;;R;L;F;RR;;;;   ;;;2962;0270;0000;05000;;FL245
L602;0180;VARIK;ED;E;A;E   ;;R;L;F;RR;;;;   ;;;2931;0076;2959;07000;;FL240
L602;0190;PEROX;ED;E;A;E   ;;R;L;F;RR;;;;   ;;;2952;0160;2930;07000;;FL240
L602;0200;SODRO;ED;E;A;E   ;;R;L;F;RR;;;;   ;;;2949;0108;2950;07000;;FL240
L602;0210;TABAT;ED;E;A;EE  ;;R;L;;  ;;;;   ;;;0000;0000;2948;;;
L603;0010;ARNEM;EH;E;A;E   ;;R;L;F;RR;;;;   ;;;1122;0099;0000;FL065;;FL195
L603;0020;DIDAM;EH;E;A;E   ;;R;L;F;RR;;;;   ;;;1311;0128;1123;FL095;;FL195
L603;0030;TEBRO;ED;E;A;E C ;;R;L;F;RR;;;;   ;;;1313;0241;1312;05000;;FL240
L603;0040;KOMOT;ED;E;A;E   ;;R;L;F;RR;;;;   ;;;1315;0412;1315;05000;;FL240
L603;0050;GMH;ED;D;;V   ;;R;L;F;RR;;;;   ;;;1469;0232;1318;06000;;FL240
L603;0060;SIGEN;ED;E;A;E   ;;R;L;F;RR;;;;   ;;;1471;0283;1471;05000;;FL240
L603;0070;TESGA;ED;E;A;E   ;;R;L;F;RR;;;;   ;;;1626;0243;1472;05000;;FL240
L603;0080;BOMBI;ED;E;A;E   ;;R;L;F;RR;;;;   ;;;1624;0079;1627;05000;;FL240
L603;0090;DONIS;ED;E;A;E   ;;R;L;F;RR;;;;   ;;;1300;0157;1624;05000;;FL240
L603;0100;AKONI;ED;E;A;E   ;;R;L;F;RR;;;;   ;;;1302;0128;1301;05000;;FL240
L603;0110;HAREM;ED;E;A;E   ;;R;L;F;RR;;;;   ;;;1199;0332;1303;05000;;FL240
L603;0120;TAKUT;ED;E;A;E   ;;R;L;F;RR;;;;   ;;;1202;0110;1202;05000;;FL240
L603;0130;DINKU;ED;E;A;E   ;;R;L;F;RR;;;;   ;;;1344;0117;1203;05000;;FL240
L603;0140;AKANU;ED;E;A;E   ;;R;L;F;RR;;;;   ;;;1345;0434;1345;05000;;FL240
L603;0150;TEGBA;ED;E;A;E   ;;R;L;F;RR;;;;   ;;;1402;0051;1349;04000;;FL240
L603;0160;SITKU;ED;E;A;E   ;;R;L;F;RR;;;;   ;;;1402;0250;1402;04000;;FL240
L603;0170;MUN;ED;D;;V   ;;R;L;F;RR;;;;   ;;;1276;0093;1404;06000;;FL240
L603;0180;LAKOL;ED;E;A;E   ;;R;L;F;RR;;;;   ;;;1278;0131;1277;06000;;FL240
L603;0185;ROTIN;ED;E;A;E   ;;R;L;F;RR;;;;   ;;;1280;0110;1279;06000;;FL240
L603;0190;CHIEM;ED;E;A;E   ;;R;L;F;RR;;;;   ;;;1279;0126;1281;14000;;FL240
L603;0200;UNKEN;LO;E;A;E   ;;R;L;F;RR;;;;   ;;;1281;0336;1280;15000;;FL245
L603;0210;OBEDI;LO;E;A;E   ;;R;L;F;RR;;;;   ;;;1284;0310;1284;15000;;FL245
L603;0215;ELKAT;LO;E;A;E   ;;R;L;F;RR;;;;   ;;;1287;0359;1287;13000;;FL245
L603;0220;KFT;LO;D;;V C ;;R;L;;RR;;;;   ;;;1172;0101;1290;10000;;FL245
L603;0230;KLAGY;LJ;E;A;E   ;;R;L;;RR;;;;   ;;;1173;0121;1173;10000;;FL245
L603;0240;ARLON;LJ;E;A;E   ;;R;L;;RR;;;;   ;;;1174;0147;1174;07000;;FL245
L603;0250;VALLU;LJ;E;A;E   ;;R;L;;RR;;;;   ;;;1182;0140;1176;06000;;FL245
L603;0260;PODET;LD;E;A;E C ;;R;L;;RR;;;;   ;;;1175;0328;1184;06000;;FL285
L603;0270;ZAG;LD;D;;V C ;;R;L;;RR;;;;   ;;;1246;0833;1178;06000;;FL285
L603;0280;GUBOK;LD;E;A;E C ;;R;L;;RR;;;;   ;;;1268;0056;1254;FL100;;FL285
L603;0290;DER;LQ;D;;V C ;;R;L;;RR;;;;   ;;;1123;0538;1268;07000;;FL285
L603;0293;SOMUN;LY;E;A;E C ;;R;L;;RR;;;;   ;;;1129;0368;1129;07000;;FL285
L603;0296;VAL;LY;D;;VEC ;;R;L;;  ;;;;   ;;;0000;0000;1133;;;
L603;0300;DESIG;EG;E;A;E   ;;R;L;F;RR;;;;   ;;;1099;0229;0000;FL085;;FL245
L603;0310;MAMUL;EG;E;A;E   ;;R;L;F;RR;;;;   ;;;1100;0025;1101;FL085;;FL245
L603;0315;5301N;EG;E;A;E   ;;R;L;F;RR;;;;   ;;;1102;0199;1101;FL105;;FL245
L603;0320;LAMIX;EG;E;A;E   ;;R;L;F;RR;;;;   ;;;1104;0145;1104;FL155;;FL245
L603;0325;ROGAG;EG;E;A;E   ;;R;L;F;RR;;;;   ;;;1105;0099;1105;FL155;;FL245
L603;0330;AMVEL;EG;E;A;EE  ;;R;L;;  ;;;;   ;;;0000;0000;1106;;;
L603;0340;DIBAL;EG;E;A;E   ;;R;L;F;RR;;;;   ;;;1036;0111;0000;FL175;;FL245
L603;0350;BUKUT;EG;E;A;E   ;;R;L;F;RR;;;;   ;;;1037;0072;1037;FL175;;FL245
L603;0360;LAMSO;EG;E;A;EE  ;;R;L;;  ;;;;   ;;;0000;0000;1038;;;
L604;0010;NOVLO;LD;E;A;E   ;;R;L;F;RR;;;;   ;;;3232;0483;0000;06000;;FL285
L604;0020;ZAG;LD;D;;V C ;;R;L;;RR;;;;   ;;;3284;0313;3228;06000;;FL245
L604;0030;MACEL;LD;E;A;E   ;;R;L;;RR;;;;   ;;;3285;0085;3282;06000;;FL245
L604;0040;MIRSO;LJ;E;A;E   ;;R;L;;RR;;;;   ;;;3282;0160;3284;06000;;FL245
L604;0050;GOLVA;LO;E;A;E   ;;R;L;;RR;;;;   ;;;3281;0169;3281;06000;;FL245
L604;0060;GRZ;LO;D;;V C ;;R;L;;RR;;;;   ;;;3224;0115;3280;08000;;FL245
L604;0070;KOGEX;LO;E;A;E   ;;R;L;;RR;;;;   ;;;3224;0138;3224;09000;;FL245
L604;0080;MILGO;LO;E;A;E   ;;R;L;;RR;;;;   ;;;3222;0045;3222;09000;;FL245
L604;0090;LEOBE;LO;E;A;E   ;;R;L;;RR;;;;   ;;;3222;0099;3222;10000;;FL245
L604;0100;GRZ40;LO;E;A;E   ;;R;L;;RR;;;;   ;;;3221;0303;3221;10000;;FL245
L604;0110;LIMRA;LO;E;A;E   ;;R;L;;RR;;;;   ;;;3219;0108;3219;10000;;FL245
L604;0120;BAGSI;LO;E;A;E   ;;R;L;;RR;;;;   ;;;3218;0127;3218;05000;;FL245
L604;0130;LNZ;LO;D;;V C ;;R;L;;RR;;;;   ;;;3187;0231;3217;06000;;FL245
L604;0140;PABSA;LO;E;A;E   ;;R;L;;RR;;;;   ;;;3185;0097;3186;08000;;FL240
L604;0150;LAMSI;ED;E;A;E   ;;R;L;;RR;;;;   ;;;3185;0197;3185;08000;;FL240
L604;0160;LALIN;ED;E;A;E   ;;R;L;;RR;;;;   ;;;3103;0384;3183;08000;;FL240
L604;0170;RUDNO;ED;E;A;E   ;;R;L;;RR;;;;   ;;;2881;0413;3099;06000;;FL240
L604;0180;MOOCE;ED;E;A;E   ;;R;L;;RR;;;;   ;;;3126;0174;2877;06000;;FL240
L604;0190;ANELA;ED;E;A;E   ;;R;L;F;RR;;;;   ;;;3125;0096;3125;05000;;FL240
L604;0195;BAMAS;ED;E;A;E   ;;R;L;F;RR;;;;   ;;;3124;0169;3124;05000;;FL240
L604;0200;SULUS;ED;E;A;E   ;;R;L;F;RR;;;;   ;;;3123;0130;3123;06000;;FL240
L604;0210;GORKO;ED;E;A;E   ;;R;L;F;RR;;;;   ;;;3130;0110;3122;06000;;FL240
L604;0220;GASKA;ED;E;A;E   ;;R;L;F;RR;;;;   ;;;3115;0168;3129;06000;;FL240
L604;0230;DEMAB;ED;E;A;E   ;;R;L;F;RR;;;;   ;;;2810;0149;3114;06000;;FL240
L604;0240;FUL;ED;D;;VE  ;;R;L;;  ;;;;   ;;;0000;0000;2808;;;
L604;0250;DIMIS;LG;E;A;E   ;;R;L;;RR;;;;   ;;;3309;0899;0000;FL110;;FL285
L604;0260;TRN;LA;D;;V   ;;R;L;;RR;;;;   ;;;3377;0516;3303;FL110;;FL285
L604;0270;RETRA;LY;E;A;E C ;;R;L;;RO;;;;   ;;;3363;0101;3374;10000;;FL285
L604;0280;POD;LY;D;;V C ;;R;L;;RO;;;;   ;;;3251;0276;3363;10000;;FL285
L604;0290;NIK;LY;D;B;N C ;;R;L;;RO;;;;   ;;;3209;0272;3249;10000;;FL285
L604;0300;GAC;LQ;D;B;N C ;;R;L;;RO;;;;   ;;;3514;0064;3207;10000;;FL285
L604;0310;KUTAK;LQ;E;A;E   ;;R;L;;RO;;;;   ;;;3514;0240;3513;10000;;FL285
L604;0320;RUDAR;LQ;E;A;E C ;;R;L;;RO;;;;   ;;;3514;0171;3513;10000;;FL285
L604;0330;KEB;LQ;D;;VEC ;;R;L;;  ;;;;   ;;;0000;0000;3513;;;
L605;0001;RIDAR;ED;E;A;E   ;;R;L;;RR;;;;   ;;;0909;0130;0000;04000;;FL240
L605;0002;WLD;ED;D;;V   ;;R;L;;RR;;;;   ;;;0901;0087;0911;04000;;FL240
L605;0003;TEGBA;ED;E;A;E   ;;R;L;;RR;;;;   ;;;0902;0098;0902;04000;;FL240
L605;0004;MIQ;ED;D;B;N   ;;R;L;;RR;;;;   ;;;1007;0353;0903;05000;;FL240
L605;0006;VIBUG;ED;E;A;E   ;;R;L;;RR;;;;   ;;;1011;0118;1012;05000;;FL240
L605;0008;EGG;ED;D;B;N C ;;R;L;F;RR;;;;   ;;;1072;0183;1013;05000;;FL240
L605;0010;ESEGA;ED;E;A;E   ;;R;L;F;RR;;;;   ;;;1074;0135;1074;05000;;FL245
L605;0020;VELOM;LO;E;A;E   ;;R;L;F;RR;;;;   ;;;1076;0548;1076;08000;;FL245
L605;0030;GAMLI;LO;E;A;E   ;;R;L;F;RR;;;;   ;;;1082;0586;1082;FL120;;FL245
L605;0040;DIVAL;LO;E;A;E   ;;R;L;F;RR;;;;   ;;;1089;0205;1089;FL120;;FL245
L605;0050;STEIN;LH;E;A;E C ;;R;L;F;RR;;;;   ;;;1061;0316;1092;04000;;FL245
